546382852;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:10"
546382865;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:10"
546382886;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:11"
546382909;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:12"
546382929;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:13"
546382951;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:14"
546382973;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:15"
546382994;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:16"
546383016;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:17"
546383038;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:18"
546383060;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:19"
546383082;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:20"
546383104;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:21"
546383125;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:22"
546383147;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:23"
546383166;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:24"
546383188;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:25"
546383210;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:27"
546383230;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:27"
546383252;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:28"
546383275;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:30"
546383299;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:31"
546383316;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:32"
546383337;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:33"
546383359;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:34"
546383382;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:35"
546383404;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:36"
546383425;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:37"
546383446;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:38"
546383468;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:39"
546383490;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:40"
546383512;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:11:41"
546384523;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:30"
546384545;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:31"
546384566;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:32"
546384589;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:33"
546384610;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:34"
546384632;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:35"
546384653;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:36"
546384672;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:37"
546384694;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:38"
546384717;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:39"
546384736;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:40"
546384756;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:41"
546384778;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:42"
546384800;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:43"
546384821;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:44"
546384863;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:46"
546384884;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:47"
546384903;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:48"
546384926;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:49"
546384948;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:50"
546384968;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:51"
546384990;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:52"
546385012;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:53"
546385035;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:54"
546385056;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:55"
546385079;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:56"
546385099;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:57"
546385121;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:58"
546385143;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:12:59"
546385167;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:01"
546385188;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:02"
546385209;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:02"
546385231;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:03"
546385252;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:05"
546385272;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:06"
546385292;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:07"
546385314;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:08"
546385336;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:09"
546385358;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:10"
546385381;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:11"
546385403;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:12"
546385424;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:13"
546385450;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:14"
546385468;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:15"
546385496;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:16"
546385585;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:20"
546385691;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:25"
546385692;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:25"
546385693;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:25"
546385720;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:27"
546385721;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:27"
546385722;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:27"
546385725;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:27"
546385726;"PLANALTINA II";-15.729360;-47.653530;(parado);"03/02/2026 01:13:27"
546385813;"PLANALTINA II";-15.729435;-47.653519;7km/h;"03/02/2026 01:13:31"
546385834;"PLANALTINA II";-15.729453;-47.653515;9km/h;"03/02/2026 01:13:32"
546385858;"PLANALTINA II";-15.729475;-47.653507;8km/h;"03/02/2026 01:13:33"
546385873;"PLANALTINA II";-15.729493;-47.653500;8km/h;"03/02/2026 01:13:34"
546385899;"PLANALTINA II";-15.729510;-47.653500;8km/h;"03/02/2026 01:13:35"
546385938;"PLANALTINA II";-15.729557;-47.653500;10km/h;"03/02/2026 01:13:37"
546385965;"PLANALTINA II";-15.729584;-47.653496;10km/h;"03/02/2026 01:13:38"
546385985;"PLANALTINA II";-15.729611;-47.653492;12km/h;"03/02/2026 01:13:39"
546386013;"PLANALTINA II";-15.729638;-47.653488;11km/h;"03/02/2026 01:13:41"
546386030;"PLANALTINA II";-15.729665;-47.653488;11km/h;"03/02/2026 01:13:41"
546386049;"PLANALTINA II";-15.729698;-47.653488;13km/h;"03/02/2026 01:13:42"
546386066;"PLANALTINA II";-15.729735;-47.653488;15km/h;"03/02/2026 01:13:43"
546386090;"PLANALTINA II";-15.729772;-47.653481;16km/h;"03/02/2026 01:13:44"
546386110;"PLANALTINA II";-15.729815;-47.653481;18km/h;"03/02/2026 01:13:45"
546386132;"PLANALTINA II";-15.729861;-47.653481;17km/h;"03/02/2026 01:13:46"
546386153;"PLANALTINA II";-15.729910;-47.653477;21km/h;"03/02/2026 01:13:47"
546386177;"PLANALTINA II";-15.729965;-47.653477;22km/h;"03/02/2026 01:13:48"
546386197;"PLANALTINA II";-15.730020;-47.653477;21km/h;"03/02/2026 01:13:49"
546386218;"PLANALTINA II";-15.730075;-47.653477;22km/h;"03/02/2026 01:13:50"
546386241;"PLANALTINA II";-15.730130;-47.653473;22km/h;"03/02/2026 01:13:51"
546386264;"PLANALTINA II";-15.730186;-47.653469;23km/h;"03/02/2026 01:13:52"
546386286;"PLANALTINA II";-15.730247;-47.653461;24km/h;"03/02/2026 01:13:53"
546386305;"PLANALTINA II";-15.730307;-47.653454;23km/h;"03/02/2026 01:13:54"
546386382;"PLANALTINA II";-15.730362;-47.653450;22km/h;"03/02/2026 01:13:58"
546386429;"PLANALTINA II";-15.730430;-47.653450;22km/h;"03/02/2026 01:14:00"
546386430;"PLANALTINA II";-15.730487;-47.653446;23km/h;"03/02/2026 01:14:00"
546386432;"PLANALTINA II";-15.730540;-47.653435;24km/h;"03/02/2026 01:14:00"
546386437;"PLANALTINA II";-15.730594;-47.653416;25km/h;"03/02/2026 01:14:00"
546386438;"PLANALTINA II";-15.730652;-47.653404;22km/h;"03/02/2026 01:14:00"
546386461;"PLANALTINA II";-15.730708;-47.653404;20km/h;"03/02/2026 01:14:02"
546386475;"PLANALTINA II";-15.730762;-47.653412;22km/h;"03/02/2026 01:14:02"
546386494;"PLANALTINA II";-15.730819;-47.653400;21km/h;"03/02/2026 01:14:03"
546386518;"PLANALTINA II";-15.730877;-47.653400;22km/h;"03/02/2026 01:14:04"
546386547;"PLANALTINA II";-15.730937;-47.653400;24km/h;"03/02/2026 01:14:06"
546386562;"PLANALTINA II";-15.731004;-47.653397;26km/h;"03/02/2026 01:14:06"
546386584;"PLANALTINA II";-15.731078;-47.653393;27km/h;"03/02/2026 01:14:07"
546386604;"PLANALTINA II";-15.731152;-47.653393;29km/h;"03/02/2026 01:14:08"
546386625;"PLANALTINA II";-15.731232;-47.653389;28km/h;"03/02/2026 01:14:09"
546386647;"PLANALTINA II";-15.731308;-47.653378;28km/h;"03/02/2026 01:14:10"
546386669;"PLANALTINA II";-15.731465;-47.653358;29km/h;"03/02/2026 01:14:11"
546386691;"PLANALTINA II";-15.731542;-47.653343;29km/h;"03/02/2026 01:14:12"
546386713;"PLANALTINA II";-15.731622;-47.653332;31km/h;"03/02/2026 01:14:13"
546386736;"PLANALTINA II";-15.731697;-47.653309;30km/h;"03/02/2026 01:14:14"
546386755;"PLANALTINA II";-15.731770;-47.653294;30km/h;"03/02/2026 01:14:15"
546386777;"PLANALTINA II";-15.731849;-47.653278;29km/h;"03/02/2026 01:14:16"
546386798;"PLANALTINA II";-15.731915;-47.653267;26km/h;"03/02/2026 01:14:17"
546386820;"PLANALTINA II";-15.731987;-47.653259;27km/h;"03/02/2026 01:14:19"
546386840;"PLANALTINA II";-15.732055;-47.653255;28km/h;"03/02/2026 01:14:19"
546386869;"PLANALTINA II";-15.732120;-47.653255;27km/h;"03/02/2026 01:14:21"
546386883;"PLANALTINA II";-15.732185;-47.653252;27km/h;"03/02/2026 01:14:21"
546386904;"PLANALTINA II";-15.732252;-47.653248;26km/h;"03/02/2026 01:14:22"
546386926;"PLANALTINA II";-15.732318;-47.653244;25km/h;"03/02/2026 01:14:23"
546386947;"PLANALTINA II";-15.732389;-47.653236;27km/h;"03/02/2026 01:14:24"
546386969;"PLANALTINA II";-15.732458;-47.653225;27km/h;"03/02/2026 01:14:25"
546387012;"PLANALTINA II";-15.732602;-47.653214;28km/h;"03/02/2026 01:14:28"
546387033;"PLANALTINA II";-15.732672;-47.653202;27km/h;"03/02/2026 01:14:29"
546387053;"PLANALTINA II";-15.732740;-47.653187;26km/h;"03/02/2026 01:14:29"
546387075;"PLANALTINA II";-15.732801;-47.653172;23km/h;"03/02/2026 01:14:31"
546387095;"PLANALTINA II";-15.732862;-47.653164;22km/h;"03/02/2026 01:14:32"
546387117;"PLANALTINA II";-15.732919;-47.653156;21km/h;"03/02/2026 01:14:33"
546387139;"PLANALTINA II";-15.732975;-47.653149;22km/h;"03/02/2026 01:14:34"
546387163;"PLANALTINA II";-15.733031;-47.653145;23km/h;"03/02/2026 01:14:35"
546387183;"PLANALTINA II";-15.733090;-47.653137;25km/h;"03/02/2026 01:14:36"
546387205;"PLANALTINA II";-15.733150;-47.653126;24km/h;"03/02/2026 01:14:37"
546387227;"PLANALTINA II";-15.733205;-47.653114;23km/h;"03/02/2026 01:14:38"
546387248;"PLANALTINA II";-15.733263;-47.653103;24km/h;"03/02/2026 01:14:39"
546387270;"PLANALTINA II";-15.733325;-47.653091;25km/h;"03/02/2026 01:14:40"
546387292;"PLANALTINA II";-15.733387;-47.653076;27km/h;"03/02/2026 01:14:41"
546387314;"PLANALTINA II";-15.733450;-47.653065;26km/h;"03/02/2026 01:14:42"
