546448360;"PLANALTINA II";-15.674777;-47.645145;73km/h;"03/02/2026 02:01:27"
546448383;"PLANALTINA II";-15.674625;-47.645042;72km/h;"03/02/2026 02:01:28"
546448407;"PLANALTINA II";-15.674477;-47.644951;68km/h;"03/02/2026 02:01:29"
546448430;"PLANALTINA II";-15.674330;-47.644859;67km/h;"03/02/2026 02:01:31"
546448453;"PLANALTINA II";-15.674187;-47.644775;64km/h;"03/02/2026 02:01:31"
546448478;"PLANALTINA II";-15.674047;-47.644695;62km/h;"03/02/2026 02:01:33"
546448501;"PLANALTINA II";-15.673908;-47.644627;61km/h;"03/02/2026 02:01:34"
546448521;"PLANALTINA II";-15.673767;-47.644558;63km/h;"03/02/2026 02:01:35"
546448544;"PLANALTINA II";-15.673623;-47.644485;63km/h;"03/02/2026 02:01:36"
546448566;"PLANALTINA II";-15.673480;-47.644417;63km/h;"03/02/2026 02:01:37"
546448611;"PLANALTINA II";-15.673179;-47.644306;66km/h;"03/02/2026 02:01:39"
546448634;"PLANALTINA II";-15.673018;-47.644257;65km/h;"03/02/2026 02:01:40"
546448658;"PLANALTINA II";-15.672870;-47.644222;60km/h;"03/02/2026 02:01:41"
546448688;"PLANALTINA II";-15.672722;-47.644192;62km/h;"03/02/2026 02:01:42"
546448712;"PLANALTINA II";-15.672570;-47.644165;61km/h;"03/02/2026 02:01:43"
546448734;"PLANALTINA II";-15.672420;-47.644142;59km/h;"03/02/2026 02:01:44"
546448759;"PLANALTINA II";-15.672275;-47.644119;56km/h;"03/02/2026 02:01:45"
546448783;"PLANALTINA II";-15.672147;-47.644108;49km/h;"03/02/2026 02:01:46"
546448807;"PLANALTINA II";-15.672037;-47.644100;44km/h;"03/02/2026 02:01:47"
546448831;"PLANALTINA II";-15.671947;-47.644093;39km/h;"03/02/2026 02:01:48"
546448854;"PLANALTINA II";-15.671877;-47.644093;32km/h;"03/02/2026 02:01:49"
546448877;"PLANALTINA II";-15.671805;-47.644100;32km/h;"03/02/2026 02:01:50"
546448900;"PLANALTINA II";-15.671723;-47.644096;35km/h;"03/02/2026 02:01:51"
546448923;"PLANALTINA II";-15.671637;-47.644089;35km/h;"03/02/2026 02:01:52"
546448946;"PLANALTINA II";-15.671547;-47.644085;36km/h;"03/02/2026 02:01:53"
546448971;"PLANALTINA II";-15.671456;-47.644081;36km/h;"03/02/2026 02:01:54"
546448995;"PLANALTINA II";-15.671362;-47.644085;43km/h;"03/02/2026 02:01:55"
546449020;"PLANALTINA II";-15.671251;-47.644089;46km/h;"03/02/2026 02:01:56"
546449042;"PLANALTINA II";-15.671139;-47.644100;47km/h;"03/02/2026 02:01:57"
546449066;"PLANALTINA II";-15.671039;-47.644112;47km/h;"03/02/2026 02:01:58"
546449091;"PLANALTINA II";-15.670934;-47.644127;47km/h;"03/02/2026 02:01:59"
546449115;"PLANALTINA II";-15.670828;-47.644142;42km/h;"03/02/2026 02:02:00"
546449138;"PLANALTINA II";-15.670730;-47.644157;39km/h;"03/02/2026 02:02:01"
546449162;"PLANALTINA II";-15.670644;-47.644169;34km/h;"03/02/2026 02:02:02"
546449185;"PLANALTINA II";-15.670567;-47.644176;31km/h;"03/02/2026 02:02:03"
546449210;"PLANALTINA II";-15.670508;-47.644180;26km/h;"03/02/2026 02:02:04"
546449234;"PLANALTINA II";-15.670466;-47.644180;18km/h;"03/02/2026 02:02:05"
546449257;"PLANALTINA II";-15.670442;-47.644176;15km/h;"03/02/2026 02:02:06"
546449280;"PLANALTINA II";-15.670417;-47.644173;14km/h;"03/02/2026 02:02:07"
546449303;"PLANALTINA II";-15.670382;-47.644173;17km/h;"03/02/2026 02:02:08"
546449327;"PLANALTINA II";-15.670332;-47.644173;22km/h;"03/02/2026 02:02:09"
546449351;"PLANALTINA II";-15.670270;-47.644176;25km/h;"03/02/2026 02:02:10"
546449375;"PLANALTINA II";-15.670210;-47.644196;26km/h;"03/02/2026 02:02:11"
546449396;"PLANALTINA II";-15.670152;-47.644222;27km/h;"03/02/2026 02:02:12"
546449419;"PLANALTINA II";-15.670096;-47.644264;27km/h;"03/02/2026 02:02:13"
546449444;"PLANALTINA II";-15.670042;-47.644299;26km/h;"03/02/2026 02:02:14"
546449468;"PLANALTINA II";-15.669990;-47.644321;22km/h;"03/02/2026 02:02:15"
546449491;"PLANALTINA II";-15.669950;-47.644341;17km/h;"03/02/2026 02:02:16"
546449513;"PLANALTINA II";-15.669911;-47.644360;17km/h;"03/02/2026 02:02:17"
546449536;"PLANALTINA II";-15.669867;-47.644379;20km/h;"03/02/2026 02:02:18"
546449557;"PLANALTINA II";-15.669811;-47.644402;25km/h;"03/02/2026 02:02:19"
546449579;"PLANALTINA II";-15.669745;-47.644428;29km/h;"03/02/2026 02:02:20"
546449602;"PLANALTINA II";-15.669668;-47.644463;34km/h;"03/02/2026 02:02:21"
546449626;"PLANALTINA II";-15.669577;-47.644497;41km/h;"03/02/2026 02:02:22"
546449648;"PLANALTINA II";-15.669474;-47.644535;43km/h;"03/02/2026 02:02:23"
546449671;"PLANALTINA II";-15.669365;-47.644581;44km/h;"03/02/2026 02:02:24"
546449694;"PLANALTINA II";-15.669250;-47.644627;50km/h;"03/02/2026 02:02:25"
546449718;"PLANALTINA II";-15.669131;-47.644680;54km/h;"03/02/2026 02:02:26"
546449740;"PLANALTINA II";-15.669000;-47.644733;59km/h;"03/02/2026 02:02:27"
546449787;"PLANALTINA II";-15.668555;-47.644882;62km/h;"03/02/2026 02:02:29"
546449811;"PLANALTINA II";-15.668408;-47.644936;61km/h;"03/02/2026 02:02:30"
546449835;"PLANALTINA II";-15.668273;-47.644985;54km/h;"03/02/2026 02:02:31"
546449861;"PLANALTINA II";-15.668155;-47.645035;45km/h;"03/02/2026 02:02:32"
546449884;"PLANALTINA II";-15.668063;-47.645069;36km/h;"03/02/2026 02:02:33"
546449907;"PLANALTINA II";-15.667992;-47.645096;30km/h;"03/02/2026 02:02:34"
546449931;"PLANALTINA II";-15.667938;-47.645119;25km/h;"03/02/2026 02:02:35"
546449954;"PLANALTINA II";-15.667893;-47.645138;20km/h;"03/02/2026 02:02:36"
546449979;"PLANALTINA II";-15.667849;-47.645161;21km/h;"03/02/2026 02:02:37"
546450003;"PLANALTINA II";-15.667795;-47.645180;25km/h;"03/02/2026 02:02:38"
546450025;"PLANALTINA II";-15.667725;-47.645206;30km/h;"03/02/2026 02:02:39"
546450047;"PLANALTINA II";-15.667645;-47.645233;34km/h;"03/02/2026 02:02:40"
546450070;"PLANALTINA II";-15.667560;-47.645264;38km/h;"03/02/2026 02:02:41"
546450094;"PLANALTINA II";-15.667463;-47.645302;41km/h;"03/02/2026 02:02:42"
546450117;"PLANALTINA II";-15.667358;-47.645340;45km/h;"03/02/2026 02:02:43"
546450142;"PLANALTINA II";-15.667247;-47.645382;49km/h;"03/02/2026 02:02:44"
546450164;"PLANALTINA II";-15.667129;-47.645432;56km/h;"03/02/2026 02:02:45"
546450188;"PLANALTINA II";-15.666991;-47.645481;60km/h;"03/02/2026 02:02:46"
546450212;"PLANALTINA II";-15.666840;-47.645535;63km/h;"03/02/2026 02:02:47"
546450236;"PLANALTINA II";-15.666688;-47.645588;63km/h;"03/02/2026 02:02:48"
546450260;"PLANALTINA II";-15.666536;-47.645645;62km/h;"03/02/2026 02:02:49"
546450284;"PLANALTINA II";-15.666387;-47.645699;62km/h;"03/02/2026 02:02:50"
546450307;"PLANALTINA II";-15.666235;-47.645763;67km/h;"03/02/2026 02:02:51"
546450330;"PLANALTINA II";-15.666070;-47.645828;70km/h;"03/02/2026 02:02:52"
546450355;"PLANALTINA II";-15.665902;-47.645897;71km/h;"03/02/2026 02:02:53"
546450378;"PLANALTINA II";-15.665735;-47.645969;72km/h;"03/02/2026 02:02:54"
546450402;"PLANALTINA II";-15.665564;-47.646042;74km/h;"03/02/2026 02:02:55"
546450425;"PLANALTINA II";-15.665386;-47.646114;74km/h;"03/02/2026 02:02:56"
546450451;"PLANALTINA II";-15.665207;-47.646187;75km/h;"03/02/2026 02:02:58"
546450471;"PLANALTINA II";-15.665022;-47.646259;77km/h;"03/02/2026 02:02:58"
546450495;"PLANALTINA II";-15.664839;-47.646324;75km/h;"03/02/2026 02:02:59"
546450519;"PLANALTINA II";-15.664659;-47.646389;76km/h;"03/02/2026 02:03:00"
546450543;"PLANALTINA II";-15.664476;-47.646458;78km/h;"03/02/2026 02:03:02"
546450564;"PLANALTINA II";-15.664291;-47.646530;78km/h;"03/02/2026 02:03:03"
546450588;"PLANALTINA II";-15.664110;-47.646599;77km/h;"03/02/2026 02:03:04"
546450612;"PLANALTINA II";-15.663925;-47.646667;77km/h;"03/02/2026 02:03:05"
546450636;"PLANALTINA II";-15.663745;-47.646732;75km/h;"03/02/2026 02:03:06"
546450659;"PLANALTINA II";-15.663569;-47.646797;75km/h;"03/02/2026 02:03:07"
546450682;"PLANALTINA II";-15.663392;-47.646866;73km/h;"03/02/2026 02:03:08"
546450706;"PLANALTINA II";-15.663227;-47.646935;69km/h;"03/02/2026 02:03:09"
546450730;"PLANALTINA II";-15.663074;-47.646996;66km/h;"03/02/2026 02:03:10"
546450754;"PLANALTINA II";-15.662927;-47.647057;63km/h;"03/02/2026 02:03:11"
546450777;"PLANALTINA II";-15.662784;-47.647114;61km/h;"03/02/2026 02:03:12"
546450800;"PLANALTINA II";-15.662645;-47.647163;58km/h;"03/02/2026 02:03:13"
546450823;"PLANALTINA II";-15.662505;-47.647217;60km/h;"03/02/2026 02:03:14"
546450846;"PLANALTINA II";-15.662367;-47.647266;58km/h;"03/02/2026 02:03:15"
546450869;"PLANALTINA II";-15.662231;-47.647316;58km/h;"03/02/2026 02:03:16"
546450892;"PLANALTINA II";-15.662098;-47.647366;56km/h;"03/02/2026 02:03:17"
546450916;"PLANALTINA II";-15.661973;-47.647419;54km/h;"03/02/2026 02:03:18"
546450963;"PLANALTINA II";-15.661735;-47.647507;50km/h;"03/02/2026 02:03:20"
546450988;"PLANALTINA II";-15.661625;-47.647552;47km/h;"03/02/2026 02:03:21"
546451011;"PLANALTINA II";-15.661525;-47.647594;42km/h;"03/02/2026 02:03:22"
546451034;"PLANALTINA II";-15.661433;-47.647629;38km/h;"03/02/2026 02:03:23"
546451059;"PLANALTINA II";-15.661350;-47.647659;35km/h;"03/02/2026 02:03:24"
546451082;"PLANALTINA II";-15.661272;-47.647686;33km/h;"03/02/2026 02:03:25"
546451104;"PLANALTINA II";-15.661201;-47.647709;29km/h;"03/02/2026 02:03:26"
546451128;"PLANALTINA II";-15.661141;-47.647732;25km/h;"03/02/2026 02:03:27"
546451152;"PLANALTINA II";-15.661092;-47.647751;21km/h;"03/02/2026 02:03:28"
546451175;"PLANALTINA II";-15.661060;-47.647766;16km/h;"03/02/2026 02:03:29"
546451198;"PLANALTINA II";-15.661036;-47.647778;13km/h;"03/02/2026 02:03:30"
546451221;"PLANALTINA II";-15.661008;-47.647797;16km/h;"03/02/2026 02:03:31"
546451244;"PLANALTINA II";-15.660970;-47.647820;19km/h;"03/02/2026 02:03:32"
546451267;"PLANALTINA II";-15.660922;-47.647842;25km/h;"03/02/2026 02:03:33"
546451289;"PLANALTINA II";-15.660856;-47.647869;29km/h;"03/02/2026 02:03:34"
546451313;"PLANALTINA II";-15.660773;-47.647900;36km/h;"03/02/2026 02:03:35"
546451336;"PLANALTINA II";-15.660684;-47.647930;38km/h;"03/02/2026 02:03:36"
546451363;"PLANALTINA II";-15.660592;-47.647961;38km/h;"03/02/2026 02:03:37"
546451386;"PLANALTINA II";-15.660500;-47.647999;40km/h;"03/02/2026 02:03:38"
546451408;"PLANALTINA II";-15.660403;-47.648037;42km/h;"03/02/2026 02:03:39"
546451432;"PLANALTINA II";-15.660303;-47.648075;45km/h;"03/02/2026 02:03:40"
546451457;"PLANALTINA II";-15.660195;-47.648121;48km/h;"03/02/2026 02:03:41"
546451480;"PLANALTINA II";-15.660082;-47.648167;51km/h;"03/02/2026 02:03:42"
546451503;"PLANALTINA II";-15.659962;-47.648216;53km/h;"03/02/2026 02:03:43"
546451527;"PLANALTINA II";-15.659835;-47.648266;54km/h;"03/02/2026 02:03:44"
546451551;"PLANALTINA II";-15.659708;-47.648315;54km/h;"03/02/2026 02:03:45"
546451574;"PLANALTINA II";-15.659583;-47.648365;51km/h;"03/02/2026 02:03:46"
546451597;"PLANALTINA II";-15.659465;-47.648407;48km/h;"03/02/2026 02:03:47"
546451621;"PLANALTINA II";-15.659357;-47.648445;43km/h;"03/02/2026 02:03:48"
546451643;"PLANALTINA II";-15.659266;-47.648483;36km/h;"03/02/2026 02:03:49"
546451667;"PLANALTINA II";-15.659193;-47.648518;30km/h;"03/02/2026 02:03:50"
546451691;"PLANALTINA II";-15.659135;-47.648540;24km/h;"03/02/2026 02:03:51"
546451715;"PLANALTINA II";-15.659088;-47.648560;19km/h;"03/02/2026 02:03:52"
546451736;"PLANALTINA II";-15.659057;-47.648567;13km/h;"03/02/2026 02:03:53"
546451760;"PLANALTINA II";-15.659021;-47.648575;16km/h;"03/02/2026 02:03:54"
546451784;"PLANALTINA II";-15.658983;-47.648590;18km/h;"03/02/2026 02:03:55"
546451807;"PLANALTINA II";-15.658938;-47.648613;23km/h;"03/02/2026 02:03:56"
546451830;"PLANALTINA II";-15.658802;-47.648670;33km/h;"03/02/2026 02:03:57"
546451853;"PLANALTINA II";-15.658715;-47.648705;38km/h;"03/02/2026 02:03:58"
546451877;"PLANALTINA II";-15.658624;-47.648735;37km/h;"03/02/2026 02:03:59"
546451901;"PLANALTINA II";-15.658533;-47.648769;37km/h;"03/02/2026 02:04:00"
546451924;"PLANALTINA II";-15.658439;-47.648811;42km/h;"03/02/2026 02:04:01"
546451948;"PLANALTINA II";-15.658334;-47.648853;45km/h;"03/02/2026 02:04:02"
546451971;"PLANALTINA II";-15.658227;-47.648891;44km/h;"03/02/2026 02:04:03"
546451994;"PLANALTINA II";-15.658116;-47.648933;45km/h;"03/02/2026 02:04:04"
546452017;"PLANALTINA II";-15.658013;-47.648964;41km/h;"03/02/2026 02:04:05"
546452040;"PLANALTINA II";-15.657917;-47.648994;36km/h;"03/02/2026 02:04:06"
546452063;"PLANALTINA II";-15.657832;-47.649021;35km/h;"03/02/2026 02:04:07"
546452087;"PLANALTINA II";-15.657757;-47.649040;31km/h;"03/02/2026 02:04:08"
546452134;"PLANALTINA II";-15.657675;-47.649075;18km/h;"03/02/2026 02:04:10"
546452158;"PLANALTINA II";-15.657640;-47.649090;19km/h;"03/02/2026 02:04:11"
546452182;"PLANALTINA II";-15.657595;-47.649109;22km/h;"03/02/2026 02:04:12"
546452205;"PLANALTINA II";-15.657537;-47.649128;28km/h;"03/02/2026 02:04:13"
546452229;"PLANALTINA II";-15.657467;-47.649151;31km/h;"03/02/2026 02:04:14"
546452253;"PLANALTINA II";-15.657385;-47.649174;34km/h;"03/02/2026 02:04:15"
546452277;"PLANALTINA II";-15.657300;-47.649200;38km/h;"03/02/2026 02:04:16"
546452301;"PLANALTINA II";-15.657213;-47.649227;39km/h;"03/02/2026 02:04:17"
546452324;"PLANALTINA II";-15.657117;-47.649250;39km/h;"03/02/2026 02:04:18"
546452348;"PLANALTINA II";-15.657020;-47.649277;40km/h;"03/02/2026 02:04:19"
546452371;"PLANALTINA II";-15.656920;-47.649303;43km/h;"03/02/2026 02:04:20"
546452393;"PLANALTINA II";-15.656810;-47.649323;48km/h;"03/02/2026 02:04:21"
546452416;"PLANALTINA II";-15.656690;-47.649342;52km/h;"03/02/2026 02:04:22"
546452440;"PLANALTINA II";-15.656567;-47.649357;49km/h;"03/02/2026 02:04:23"
546452462;"PLANALTINA II";-15.656444;-47.649372;48km/h;"03/02/2026 02:04:24"
546452487;"PLANALTINA II";-15.656325;-47.649384;47km/h;"03/02/2026 02:04:25"
546452511;"PLANALTINA II";-15.656201;-47.649395;50km/h;"03/02/2026 02:04:26"
546452533;"PLANALTINA II";-15.656078;-47.649406;49km/h;"03/02/2026 02:04:27"
546452557;"PLANALTINA II";-15.655950;-47.649418;50km/h;"03/02/2026 02:04:28"
546452579;"PLANALTINA II";-15.655828;-47.649426;46km/h;"03/02/2026 02:04:29"
546452604;"PLANALTINA II";-15.655705;-47.649433;49km/h;"03/02/2026 02:04:31"
546452629;"PLANALTINA II";-15.655588;-47.649452;49km/h;"03/02/2026 02:04:32"
546452653;"PLANALTINA II";-15.655475;-47.649467;48km/h;"03/02/2026 02:04:33"
546452676;"PLANALTINA II";-15.655362;-47.649483;50km/h;"03/02/2026 02:04:34"
546452698;"PLANALTINA II";-15.655240;-47.649498;50km/h;"03/02/2026 02:04:35"
546452721;"PLANALTINA II";-15.655113;-47.649509;51km/h;"03/02/2026 02:04:36"
546452745;"PLANALTINA II";-15.654984;-47.649525;52km/h;"03/02/2026 02:04:37"
546452770;"PLANALTINA II";-15.654855;-47.649540;49km/h;"03/02/2026 02:04:38"
546452793;"PLANALTINA II";-15.654734;-47.649559;50km/h;"03/02/2026 02:04:39"
546452816;"PLANALTINA II";-15.654610;-47.649578;50km/h;"03/02/2026 02:04:40"
546452840;"PLANALTINA II";-15.654482;-47.649590;51km/h;"03/02/2026 02:04:41"
546452864;"PLANALTINA II";-15.654357;-47.649601;50km/h;"03/02/2026 02:04:42"
546452893;"PLANALTINA II";-15.654232;-47.649620;50km/h;"03/02/2026 02:04:43"
546452908;"PLANALTINA II";-15.654101;-47.649639;52km/h;"03/02/2026 02:04:44"
546452932;"PLANALTINA II";-15.653974;-47.649654;50km/h;"03/02/2026 02:04:45"
546452954;"PLANALTINA II";-15.653843;-47.649666;53km/h;"03/02/2026 02:04:46"
546452980;"PLANALTINA II";-15.653707;-47.649677;55km/h;"03/02/2026 02:04:47"
546453004;"PLANALTINA II";-15.653572;-47.649689;53km/h;"03/02/2026 02:04:48"
546453024;"PLANALTINA II";-15.653440;-47.649700;54km/h;"03/02/2026 02:04:49"
546453048;"PLANALTINA II";-15.653305;-47.649715;52km/h;"03/02/2026 02:04:50"
546453074;"PLANALTINA II";-15.653170;-47.649727;52km/h;"03/02/2026 02:04:51"
546453096;"PLANALTINA II";-15.653037;-47.649738;51km/h;"03/02/2026 02:04:52"
546453120;"PLANALTINA II";-15.652912;-47.649746;45km/h;"03/02/2026 02:04:53"
546453144;"PLANALTINA II";-15.652805;-47.649754;41km/h;"03/02/2026 02:04:54"
546453171;"PLANALTINA II";-15.652714;-47.649765;34km/h;"03/02/2026 02:04:55"
546453189;"PLANALTINA II";-15.652638;-47.649776;28km/h;"03/02/2026 02:04:56"
546453212;"PLANALTINA II";-15.652578;-47.649784;23km/h;"03/02/2026 02:04:57"
546453237;"PLANALTINA II";-15.652529;-47.649792;19km/h;"03/02/2026 02:04:58"
546453260;"PLANALTINA II";-15.652482;-47.649792;18km/h;"03/02/2026 02:04:59"
546453309;"PLANALTINA II";-15.652365;-47.649792;26km/h;"03/02/2026 02:05:01"
546453332;"PLANALTINA II";-15.652288;-47.649799;31km/h;"03/02/2026 02:05:02"
546453355;"PLANALTINA II";-15.652200;-47.649807;35km/h;"03/02/2026 02:05:03"
546453379;"PLANALTINA II";-15.652106;-47.649815;38km/h;"03/02/2026 02:05:04"
546453403;"PLANALTINA II";-15.652010;-47.649822;37km/h;"03/02/2026 02:05:05"
546453427;"PLANALTINA II";-15.651912;-47.649830;39km/h;"03/02/2026 02:05:06"
546453452;"PLANALTINA II";-15.651812;-47.649837;41km/h;"03/02/2026 02:05:07"
546453476;"PLANALTINA II";-15.651703;-47.649845;44km/h;"03/02/2026 02:05:08"
546453498;"PLANALTINA II";-15.651591;-47.649857;46km/h;"03/02/2026 02:05:09"
546453523;"PLANALTINA II";-15.651473;-47.649864;48km/h;"03/02/2026 02:05:10"
546453544;"PLANALTINA II";-15.651350;-47.649876;53km/h;"03/02/2026 02:05:11"
546453568;"PLANALTINA II";-15.651208;-47.649887;55km/h;"03/02/2026 02:05:12"
546453591;"PLANALTINA II";-15.651070;-47.649899;54km/h;"03/02/2026 02:05:13"
